sort,SUBJECT,SESSION,File,TIME_WINDOW,GENDER,PEAK,ELEC,COND_NUM,evoked0,quest0,cond0,chan0,tmin0,tmax0,mode0,chanX,latX,valX,SUB,SES,TASK,RUN,CHAN_BUND
64,22,1,sub-22foxm_task-lexdec_run-001,1,2,4.3179349999999985,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,3.745765833333333,22foxm,eeg001,lexdec,1,
64,22,1,sub-22foxm_task-lexdec_run-001,1,2,4.430604,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,3.1481888333333337,22foxm,eeg001,lexdec,1,
64,22,1,sub-22foxm_task-lexdec_run-001,1,2,2.448933,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,2.4773118333333333,22foxm,eeg001,lexdec,1,
64,22,1,sub-22foxm_task-lexdec_run-001,1,2,1.421435,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,2.894664666666667,22foxm,eeg001,lexdec,1,
65,22,2,sub-22foxm_task-lexdec_run-002,1,2,5.855416,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,5.417649666666667,22foxm,eeg001,lexdec,2,
65,22,2,sub-22foxm_task-lexdec_run-002,1,2,5.514286,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,5.034303333333334,22foxm,eeg001,lexdec,2,
65,22,2,sub-22foxm_task-lexdec_run-002,1,2,5.171842,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,4.0565595,22foxm,eeg001,lexdec,2,
65,22,2,sub-22foxm_task-lexdec_run-002,1,2,4.421374,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,3.516495666666667,22foxm,eeg001,lexdec,2,
65,22,2,sub-22foxm_task-lexdec_run-002,1,2,1.720565,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,2.9177708333333334,22foxm,eeg001,lexdec,2,
65,22,2,sub-22foxm_task-lexdec_run-002,1,2,3.177476,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,4.944226166666667,22foxm,eeg001,lexdec,2,
66,22,3,sub-22foxm_task-lexdec_run-003,1,2,6.163229,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,5.7932619999999995,22foxm,eeg001,lexdec,3,
66,22,3,sub-22foxm_task-lexdec_run-003,1,2,5.808508,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,4.960442,22foxm,eeg001,lexdec,3,
66,22,3,sub-22foxm_task-lexdec_run-003,1,2,5.288257,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,2.8429411666666673,22foxm,eeg001,lexdec,3,
66,22,3,sub-22foxm_task-lexdec_run-003,1,2,4.119528,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,3.7293614999999996,22foxm,eeg001,lexdec,3,
66,22,3,sub-22foxm_task-lexdec_run-003,1,2,1.2631709999999998,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,2.7290988333333335,22foxm,eeg001,lexdec,3,
66,22,3,sub-22foxm_task-lexdec_run-003,1,2,2.394632,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,4.967658333333333,22foxm,eeg001,lexdec,3,
67,22,4,sub-22foxm_task-lexdec_run-004,1,2,4.071774,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,4.016376833333333,22foxm,eeg001,lexdec,4,
67,22,4,sub-22foxm_task-lexdec_run-004,1,2,3.872874,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,3.507982166666667,22foxm,eeg001,lexdec,4,
67,22,4,sub-22foxm_task-lexdec_run-004,1,2,2.550554,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,2.5927255000000002,22foxm,eeg001,lexdec,4,
67,22,4,sub-22foxm_task-lexdec_run-004,1,2,2.795113,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,3.1791955,22foxm,eeg001,lexdec,4,
67,22,4,sub-22foxm_task-lexdec_run-004,1,2,2.206592,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,3.411025666666667,22foxm,eeg001,lexdec,4,
67,22,4,sub-22foxm_task-lexdec_run-004,1,2,2.781092,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,4.6121035,22foxm,eeg001,lexdec,4,
68,23,1,sub-23zdxf_task-lexdec_run-001,1,1,2.177392,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,2.5397015,23zdxf,eeg001,lexdec,1,
68,23,1,sub-23zdxf_task-lexdec_run-001,1,1,1.744264,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,1.8119568333333333,23zdxf,eeg001,lexdec,1,
68,23,1,sub-23zdxf_task-lexdec_run-001,1,1,4.0054680000000005,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,4.571315166666667,23zdxf,eeg001,lexdec,1,
68,23,1,sub-23zdxf_task-lexdec_run-001,1,1,4.178331,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,5.300042833333333,23zdxf,eeg001,lexdec,1,
68,23,1,sub-23zdxf_task-lexdec_run-001,1,1,5.4233080000000005,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,7.514805,23zdxf,eeg001,lexdec,1,
68,23,1,sub-23zdxf_task-lexdec_run-001,1,1,7.1568770000000015,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,7.518850666666666,23zdxf,eeg001,lexdec,1,
69,23,2,sub-23zdxf_task-lexdec_run-002,1,1,1.524915,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,1.5778375000000002,23zdxf,eeg001,lexdec,2,
69,23,2,sub-23zdxf_task-lexdec_run-002,1,1,1.776679,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,2.0998805000000003,23zdxf,eeg001,lexdec,2,
69,23,2,sub-23zdxf_task-lexdec_run-002,1,1,2.987329,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,5.1690855,23zdxf,eeg001,lexdec,2,
69,23,2,sub-23zdxf_task-lexdec_run-002,1,1,3.411221,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,5.498153166666666,23zdxf,eeg001,lexdec,2,
69,23,2,sub-23zdxf_task-lexdec_run-002,1,1,6.031917,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,8.8784905,23zdxf,eeg001,lexdec,2,
69,23,2,sub-23zdxf_task-lexdec_run-002,1,1,7.462086999999999,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,8.760540666666666,23zdxf,eeg001,lexdec,2,
70,23,3,sub-23zdxf_task-lexdec_run-003,1,1,2.646117,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,3.4850535000000007,23zdxf,eeg001,lexdec,3,
70,23,3,sub-23zdxf_task-lexdec_run-003,1,1,3.04242,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,3.823178,23zdxf,eeg001,lexdec,3,
70,23,3,sub-23zdxf_task-lexdec_run-003,1,1,5.037296,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,3.649313333333333,23zdxf,eeg001,lexdec,3,
70,23,3,sub-23zdxf_task-lexdec_run-003,1,1,5.272278,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,4.808871,23zdxf,eeg001,lexdec,3,
70,23,3,sub-23zdxf_task-lexdec_run-003,1,1,1.438751,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,4.100008,23zdxf,eeg001,lexdec,3,
70,23,3,sub-23zdxf_task-lexdec_run-003,1,1,4.246525,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,4.5483590000000005,23zdxf,eeg001,lexdec,3,
71,23,4,sub-23zdxf_task-lexdec_run-004,1,1,2.190459,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,2.0313746666666668,23zdxf,eeg001,lexdec,4,
71,23,4,sub-23zdxf_task-lexdec_run-004,1,1,1.5602129999999998,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,2.5693941666666666,23zdxf,eeg001,lexdec,4,
71,23,4,sub-23zdxf_task-lexdec_run-004,1,1,3.4936480000000003,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,4.428662166666667,23zdxf,eeg001,lexdec,4,
71,23,4,sub-23zdxf_task-lexdec_run-004,1,1,3.237625,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,4.377262000000001,23zdxf,eeg001,lexdec,4,
71,23,4,sub-23zdxf_task-lexdec_run-004,1,1,3.720681,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,5.368582,23zdxf,eeg001,lexdec,4,
71,23,4,sub-23zdxf_task-lexdec_run-004,1,1,4.5037129999999985,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,5.098466,23zdxf,eeg001,lexdec,4,
72,25,1,sub-25abxf_task-lexdec_run-001,1,1,0.27439,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,0.484797,25abxf,eeg001,lexdec,1,
72,25,1,sub-25abxf_task-lexdec_run-001,1,1,0.712512,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,1.1876823333333333,25abxf,eeg001,lexdec,1,
72,25,1,sub-25abxf_task-lexdec_run-001,1,1,0.957926,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,1.3308533333333334,25abxf,eeg001,lexdec,1,
72,25,1,sub-25abxf_task-lexdec_run-001,1,1,1.186762,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,2.230369666666667,25abxf,eeg001,lexdec,1,
72,25,1,sub-25abxf_task-lexdec_run-001,1,1,5.817685,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,5.641907833333335,25abxf,eeg001,lexdec,1,
72,25,1,sub-25abxf_task-lexdec_run-001,1,1,7.95477,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,9.102364,25abxf,eeg001,lexdec,1,
73,25,2,sub-25abxf_task-lexdec_run-002,1,1,-1.0979290000000002,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,-0.36544116666666665,25abxf,eeg001,lexdec,2,
73,25,2,sub-25abxf_task-lexdec_run-002,1,1,-1.32068,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,-0.1546791666666667,25abxf,eeg001,lexdec,2,
73,25,2,sub-25abxf_task-lexdec_run-002,1,1,-0.526479,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,0.8676470000000002,25abxf,eeg001,lexdec,2,
73,25,2,sub-25abxf_task-lexdec_run-002,1,1,-0.321102,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,1.9222233333333332,25abxf,eeg001,lexdec,2,
73,25,2,sub-25abxf_task-lexdec_run-002,1,1,3.156397,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,5.1710575,25abxf,eeg001,lexdec,2,
73,25,2,sub-25abxf_task-lexdec_run-002,1,1,7.144647999999999,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,8.769252833333333,25abxf,eeg001,lexdec,2,
74,25,3,sub-25abxf_task-lexdec_run-003,1,1,1.221531,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,0.9389533333333332,25abxf,eeg001,lexdec,3,
74,25,3,sub-25abxf_task-lexdec_run-003,1,1,0.636794,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,0.15297116666666666,25abxf,eeg001,lexdec,3,
74,25,3,sub-25abxf_task-lexdec_run-003,1,1,-0.039113,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,0.6255233333333333,25abxf,eeg001,lexdec,3,
74,25,3,sub-25abxf_task-lexdec_run-003,1,1,-0.132906,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,1.1414471666666666,25abxf,eeg001,lexdec,3,
74,25,3,sub-25abxf_task-lexdec_run-003,1,1,3.628419,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,4.698105666666667,25abxf,eeg001,lexdec,3,
74,25,3,sub-25abxf_task-lexdec_run-003,1,1,5.715829,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,6.946753,25abxf,eeg001,lexdec,3,
75,25,4,sub-25abxf_task-lexdec_run-004,1,1,0.851232,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,0.9314965000000001,25abxf,eeg001,lexdec,4,
75,25,4,sub-25abxf_task-lexdec_run-004,1,1,0.949092,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,0.4378953333333333,25abxf,eeg001,lexdec,4,
75,25,4,sub-25abxf_task-lexdec_run-004,1,1,2.099502,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,2.285557166666667,25abxf,eeg001,lexdec,4,
75,25,4,sub-25abxf_task-lexdec_run-004,1,1,1.691857,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,2.7341370000000005,25abxf,eeg001,lexdec,4,
75,25,4,sub-25abxf_task-lexdec_run-004,1,1,3.864389,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,5.372633166666667,25abxf,eeg001,lexdec,4,
75,25,4,sub-25abxf_task-lexdec_run-004,1,1,6.601477,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,8.353326000000001,25abxf,eeg001,lexdec,4,
76,27,1,sub-27mwxf_task-lexdec_run-001,1,1,2.13271,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,1.0499361666666667,27mwxf,eeg001,lexdec,1,
76,27,1,sub-27mwxf_task-lexdec_run-001,1,1,-0.132279,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,-0.20554433333333333,27mwxf,eeg001,lexdec,1,
76,27,1,sub-27mwxf_task-lexdec_run-001,1,1,-0.4143310000000001,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,2.484394333333334,27mwxf,eeg001,lexdec,1,
76,27,1,sub-27mwxf_task-lexdec_run-001,1,1,-1.095535,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,0.14260800000000004,27mwxf,eeg001,lexdec,1,
76,27,1,sub-27mwxf_task-lexdec_run-001,1,1,10.778635,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,13.499347499999999,27mwxf,eeg001,lexdec,1,
76,27,1,sub-27mwxf_task-lexdec_run-001,1,1,9.127726,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,10.862022999999999,27mwxf,eeg001,lexdec,1,
77,27,2,sub-27mwxf_task-lexdec_run-002,1,1,2.816836,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,2.1214178333333336,27mwxf,eeg001,lexdec,2,
77,27,2,sub-27mwxf_task-lexdec_run-002,1,1,0.623628,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,0.184481,27mwxf,eeg001,lexdec,2,
77,27,2,sub-27mwxf_task-lexdec_run-002,1,1,0.667004,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,3.662471333333333,27mwxf,eeg001,lexdec,2,
77,27,2,sub-27mwxf_task-lexdec_run-002,1,1,-0.269327,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,1.6618833333333332,27mwxf,eeg001,lexdec,2,
77,27,2,sub-27mwxf_task-lexdec_run-002,1,1,12.205417,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,14.398829833333336,27mwxf,eeg001,lexdec,2,
77,27,2,sub-27mwxf_task-lexdec_run-002,1,1,10.203464,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,12.789533333333333,27mwxf,eeg001,lexdec,2,
78,27,3,sub-27mwxf_task-lexdec_run-003,1,1,0.872697,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,1.2347951666666666,27mwxf,eeg001,lexdec,3,
78,27,3,sub-27mwxf_task-lexdec_run-003,1,1,-0.72223,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,-0.09258866666666665,27mwxf,eeg001,lexdec,3,
78,27,3,sub-27mwxf_task-lexdec_run-003,1,1,0.35885700000000004,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,2.2912553333333334,27mwxf,eeg001,lexdec,3,
78,27,3,sub-27mwxf_task-lexdec_run-003,1,1,0.150469,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,0.9994108333333335,27mwxf,eeg001,lexdec,3,
78,27,3,sub-27mwxf_task-lexdec_run-003,1,1,8.515171,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,11.037522166666667,27mwxf,eeg001,lexdec,3,
78,27,3,sub-27mwxf_task-lexdec_run-003,1,1,8.148587,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,10.6533485,27mwxf,eeg001,lexdec,3,
79,27,4,sub-27mwxf_task-lexdec_run-004,1,1,1.215599,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,1.283971,27mwxf,eeg001,lexdec,4,
79,27,4,sub-27mwxf_task-lexdec_run-004,1,1,0.355903,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,-0.1584385,27mwxf,eeg001,lexdec,4,
79,27,4,sub-27mwxf_task-lexdec_run-004,1,1,0.236072,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,3.6242783333333333,27mwxf,eeg001,lexdec,4,
79,27,4,sub-27mwxf_task-lexdec_run-004,1,1,-0.6161989999999999,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,1.0813638333333335,27mwxf,eeg001,lexdec,4,
79,27,4,sub-27mwxf_task-lexdec_run-004,1,1,11.091054,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,14.356066500000003,27mwxf,eeg001,lexdec,4,
79,27,4,sub-27mwxf_task-lexdec_run-004,1,1,9.994948,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,11.954353833333334,27mwxf,eeg001,lexdec,4,
80,28,1,sub-28pmsf_task-lexdec_run-001,1,1,1.295703,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,1.7755718333333335,28pmsf,eeg001,lexdec,1,
80,28,1,sub-28pmsf_task-lexdec_run-001,1,1,1.514371,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,1.5579175,28pmsf,eeg001,lexdec,1,
80,28,1,sub-28pmsf_task-lexdec_run-001,1,1,2.384507,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,3.0755121666666665,28pmsf,eeg001,lexdec,1,
80,28,1,sub-28pmsf_task-lexdec_run-001,1,1,2.27516,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,4.017466333333333,28pmsf,eeg001,lexdec,1,
80,28,1,sub-28pmsf_task-lexdec_run-001,1,1,2.8326860000000003,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,6.000347833333333,28pmsf,eeg001,lexdec,1,
80,28,1,sub-28pmsf_task-lexdec_run-001,1,1,6.7523800000000005,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,10.274565166666667,28pmsf,eeg001,lexdec,1,
81,28,2,sub-28pmsf_task-lexdec_run-002,1,1,0.881357,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,1.3408198333333334,28pmsf,eeg001,lexdec,2,
81,28,2,sub-28pmsf_task-lexdec_run-002,1,1,2.7035310000000004,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,2.2894348333333334,28pmsf,eeg001,lexdec,2,
81,28,2,sub-28pmsf_task-lexdec_run-002,1,1,1.618687,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,1.4537623333333334,28pmsf,eeg001,lexdec,2,
81,28,2,sub-28pmsf_task-lexdec_run-002,1,1,2.56316,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,3.2294053333333324,28pmsf,eeg001,lexdec,2,
81,28,2,sub-28pmsf_task-lexdec_run-002,1,1,2.610976,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,5.231717,28pmsf,eeg001,lexdec,2,
81,28,2,sub-28pmsf_task-lexdec_run-002,1,1,5.408014,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,8.691371333333334,28pmsf,eeg001,lexdec,2,
82,28,3,sub-28pmsf_task-lexdec_run-003,1,1,0.459669,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,0.06921833333333334,28pmsf,eeg001,lexdec,3,
82,28,3,sub-28pmsf_task-lexdec_run-003,1,1,0.329852,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,0.35539799999999994,28pmsf,eeg001,lexdec,3,
82,28,3,sub-28pmsf_task-lexdec_run-003,1,1,0.095459,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,1.9682796666666666,28pmsf,eeg001,lexdec,3,
82,28,3,sub-28pmsf_task-lexdec_run-003,1,1,0.825061,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,3.1231861666666667,28pmsf,eeg001,lexdec,3,
82,28,3,sub-28pmsf_task-lexdec_run-003,1,1,2.9505470000000003,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,6.152895166666667,28pmsf,eeg001,lexdec,3,
82,28,3,sub-28pmsf_task-lexdec_run-003,1,1,6.608654,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,9.852545666666666,28pmsf,eeg001,lexdec,3,
83,28,4,sub-28pmsf_task-lexdec_run-004,1,1,0.849442,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,0.3291646666666667,28pmsf,eeg001,lexdec,4,
83,28,4,sub-28pmsf_task-lexdec_run-004,1,1,0.119709,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,0.029552666666666644,28pmsf,eeg001,lexdec,4,
83,28,4,sub-28pmsf_task-lexdec_run-004,1,1,1.0691469999999998,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,2.6038673333333335,28pmsf,eeg001,lexdec,4,
83,28,4,sub-28pmsf_task-lexdec_run-004,1,1,1.769166,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,3.1833221666666667,28pmsf,eeg001,lexdec,4,
83,28,4,sub-28pmsf_task-lexdec_run-004,1,1,3.428402,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,5.786938333333333,28pmsf,eeg001,lexdec,4,
83,28,4,sub-28pmsf_task-lexdec_run-004,1,1,6.23758,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,8.131292499999999,28pmsf,eeg001,lexdec,4,
84,29,1,sub-29jjxf_task-lexdec_run-001,1,1,-0.217636,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,0.2535845,29jjxf,eeg001,lexdec,1,
84,29,1,sub-29jjxf_task-lexdec_run-001,1,1,0.1606,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,0.6599216666666666,29jjxf,eeg001,lexdec,1,
84,29,1,sub-29jjxf_task-lexdec_run-001,1,1,0.482971,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,1.7229718333333333,29jjxf,eeg001,lexdec,1,
84,29,1,sub-29jjxf_task-lexdec_run-001,1,1,0.8170109999999999,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,3.0648645,29jjxf,eeg001,lexdec,1,
84,29,1,sub-29jjxf_task-lexdec_run-001,1,1,7.074586,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,6.432642500000001,29jjxf,eeg001,lexdec,1,
84,29,1,sub-29jjxf_task-lexdec_run-001,1,1,7.64668,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,8.998480666666667,29jjxf,eeg001,lexdec,1,
85,29,2,sub-29jjxf_task-lexdec_run-002,1,1,2.045305,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,1.2555408333333333,29jjxf,eeg001,lexdec,2,
85,29,2,sub-29jjxf_task-lexdec_run-002,1,1,1.209107,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,1.2774878333333335,29jjxf,eeg001,lexdec,2,
85,29,2,sub-29jjxf_task-lexdec_run-002,1,1,-0.327905,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,2.1964663333333334,29jjxf,eeg001,lexdec,2,
85,29,2,sub-29jjxf_task-lexdec_run-002,1,1,1.381549,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,3.412603666666667,29jjxf,eeg001,lexdec,2,
85,29,2,sub-29jjxf_task-lexdec_run-002,1,1,8.767363000000001,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,8.178779833333333,29jjxf,eeg001,lexdec,2,
85,29,2,sub-29jjxf_task-lexdec_run-002,1,1,8.497895,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,9.38393,29jjxf,eeg001,lexdec,2,
86,29,3,sub-29jjxf_task-lexdec_run-003,1,1,-0.575867,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,0.10131449999999999,29jjxf,eeg001,lexdec,3,
86,29,3,sub-29jjxf_task-lexdec_run-003,1,1,0.40345,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,0.6863256666666667,29jjxf,eeg001,lexdec,3,
86,29,3,sub-29jjxf_task-lexdec_run-003,1,1,0.380733,C1,2,evokedZ,word_set,noun_X,LC,0.1,0.19,pos,LC,,1.4312250000000002,29jjxf,eeg001,lexdec,3,
86,29,3,sub-29jjxf_task-lexdec_run-003,1,1,0.627827,C2,2,evokedZ,word_set,noun_X,RC,0.1,0.19,pos,RC,,3.1082810000000003,29jjxf,eeg001,lexdec,3,
86,29,3,sub-29jjxf_task-lexdec_run-003,1,1,9.025946,O1,2,evokedZ,word_set,noun_X,LP,0.1,0.19,pos,LP,,7.767584333333333,29jjxf,eeg001,lexdec,3,
86,29,3,sub-29jjxf_task-lexdec_run-003,1,1,7.067591,O2,2,evokedZ,word_set,noun_X,RP,0.1,0.19,pos,RP,,8.148856833333333,29jjxf,eeg001,lexdec,3,
87,29,4,sub-29jjxf_task-lexdec_run-004,1,1,0.800639,AF3,2,evokedZ,word_set,noun_X,LF,0.1,0.19,pos,LF,,2.0901773333333336,29jjxf,eeg001,lexdec,4,
87,29,4,sub-29jjxf_task-lexdec_run-004,1,1,2.709759,AF4,2,evokedZ,word_set,noun_X,RF,0.1,0.19,pos,RF,,2.590314333333333,29jjxf,eeg001,lexdec,4,
